plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,use_for_bo,include_in_all_polymers,all_polymers_pair,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,baseline_abs_activity,REA_percent,run_id
plate2,A5,A,5,20.0,PMTAC,,2-plate-4.csv,True,True,False,ok,3.281341991341992,3.281341991341992,689.8617316017321,0.9781530522124393,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,645.5,1.0,0.0,5.0,3.0,40.030199999999994,83.22253586733872,7.756312557321668,0.0,,0,15.249880952380948,21.51716463615855,260209-2
plate2,A6,A,6,40.0,PMTAC,,2-plate-4.csv,True,True,False,ok,0.8549494949494948,0.8549494949494948,141.51878787878815,0.9909182089953905,10.0,336.0,606.0,initial_positive_promote_long_ext_delayed_steep,initial_positive_promote_long_ext_delayed_steep,,198.5,1.0,0.0,9.0,7.0,12.787424999999999,7.052702039687055,28.14524119734112,0.0,,0,15.249880952380948,5.606269961182958,260209-2
plate2,A7,A,7,60.0,PMTAC,,2-plate-4.csv,True,True,False,ok,0.2633333333333309,0.2633333333333309,354.0200000000004,0.703449053201082,5.0,6.0,126.0,initial_positive,initial_positive,,22.5,1.0,0.0,3.0,2.0,3.3358499999999998,7.253964433328854,3.1017521807274173,0.0,,0,15.249880952380948,1.7267894362953498,260209-2
plate2,B1,B,1,0.0,PMBTA-6,,2-plate-4.csv,True,True,False,ok,25.43809523809523,25.43809523809523,503.5142857142865,0.9988581144077574,6.0,6.0,156.0,initial_positive,initial_positive,,3053.0,1.0,0.0,5.0,5.0,216.83024999999998,44.06650817635932,69.28164100911893,0.0,,0,25.43809523809523,100.0,260209-2
plate2,B2,B,2,5.0,PMBTA-6,,2-plate-4.csv,True,True,False,ok,19.52380952380952,19.52380952380952,503.90476190476204,0.9991968066533929,6.0,6.0,156.0,initial_positive,initial_positive,,2342.5,1.0,0.0,5.0,5.0,141.21765,28.36049118611065,82.59730004772062,0.0,,0,25.43809523809523,76.75028079371023,260209-2
plate2,B3,B,3,10.0,PMBTA-6,,2-plate-4.csv,True,True,False,ok,13.569523809523803,13.569523809523803,535.2019047619051,0.9996957199147186,6.0,6.0,156.0,initial_positive,initial_positive,,1628.0,1.0,0.0,5.0,5.0,52.261649999999996,12.12919866757323,134.2215627444736,0.0,,0,25.43809523809523,53.343317109696734,260209-2
plate2,B4,B,4,15.0,PMBTA-6,,2-plate-4.csv,True,True,False,ok,8.878174603174607,8.878174603174607,483.64761904761843,0.9995766581238451,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1598.0,1.0,0.0,7.0,7.0,36.138374999999996,12.559205028678386,127.23735271069393,0.0,,0,25.43809523809523,34.901098215400005,260209-2
plate2,B5,B,5,20.0,PMBTA-6,,2-plate-4.csv,True,True,False,ok,5.36917748917749,5.36917748917749,466.031688311689,0.9990649570531458,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1205.0,1.0,0.0,8.0,8.0,10.007549999999998,7.129013922428021,169.02758405463015,0.0,,0,25.43809523809523,21.106837752288904,260209-2
plate2,B6,B,6,40.0,PMBTA-6,,2-plate-4.csv,True,True,False,ok,0.36549783549783554,0.36549783549783554,281.8719480519482,0.9981956951875777,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,47.0,1.0,0.0,5.0,5.0,3.3358499999999998,3.2601489887076456,14.416519049522591,0.0,,0,25.43809523809523,1.4368129062999906,260209-2
plate2,B7,B,7,60.0,PMBTA-6,,2-plate-4.csv,True,True,False,ok,0.10280701754386018,0.10280701754386018,288.1989473684208,0.99598749676812,20.0,36.0,606.0,full_range_outlier_skip,full_range_outlier_skip,,61.0,1.0,0.0,18.0,18.0,0.0,1.1288093401083281,54.03924102372504,1.0,0,1,25.43809523809523,0.40414589450038646,260209-2
